workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
1108,List 5,,3,3,9322,,5,,4,Next week seems that Juan will be in town.,,45,filler,9322,
1108,List 5,,3,,6,short,5,,2,Who wondered why the suspect stole the necklace?,isl,46,test,62,
1108,List 5,,3,3,9312,,5,,3,William planned himself to write a novel.,,47,filler,9312,
1108,List 5,,3,1,9112,,5,,1,The money was stolen the money.,,48,filler,9112,
1108,List 5,,3,5,9512,,5,,6,They all have finished and they have all done so efficiently.,,49,filler,9512,
1108,List 5,,3,,5,short,5,,7,Who thought that the assistant copied the file?,nonisl,50,test,51,
1108,List 5,,3,7,9712,,5,,7,Brittany attempted to touch the porcupine.,,51,filler,9712,
1108,List 5,,4,4,9411,,5,,4,"If frankly he's unable to cope, we'll have to replace him.",,52,filler,9411,
1108,List 5,,4,7,9721,,5,,7,I hate eating sushi.,,53,filler,9721,
1108,List 5,,4,,4,long,5,,1,What did the teacher wonder why the student read?,isl,54,test,44,
1108,List 5,,4,4,9421,,5,,2,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,55,filler,9421,
1108,List 5,,4,3,9311,,5,,2,John tried himself to win.,,56,filler,9311,
1108,List 5,,4,,3,long,5,,1,What did the coach think that the gymnast practiced?,nonisl,57,test,33,
1108,List 5,,4,1,9121,,5,,1,Who was that the principal would fire expected by the reporters?,,58,filler,9121,
1108,List 5,,4,3,9321,,5,,2,Yesterday seemed that John left.,,59,filler,9321,
1108,List 5,,4,,2,short,5,,2,Who wondered why the tenant repainted the room?,isl,60,test,22,
1108,List 5,,4,7,9711,,5,,7,Kerry attempted to study physics.,,61,filler,9711,
1108,List 5,,4,2,9211,,5,,2,To the neighbors about the noise the old man complained.,,62,filler,9211,
1108,List 5,,4,5,9511,,5,,6,They all have left and they have all done so deliberately.,,63,filler,9511,
1108,List 5,,4,,1,short,5,,6,Who thought that the chef burned the dish?,nonisl,64,test,11,
1108,List 5,,4,1,9111,,5,,1,John was kissed John.,,65,filler,9111,
1108,List 5,,,,,,,666c684b942658f46ce0eb03,,,,,,,
1100,List 5,,0,7,1007,,5,,7,She was the winner.,,1,practice,1007,
1100,List 5,,0,1,1001,,5,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
1100,List 5,,0,4,1004,,5,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1100,List 5,,0,6,1006,,5,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1100,List 5,,0,2,1002,,5,,4,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1100,List 5,,0,5,1005,,5,,7,All the men seem to have all eaten supper.,,6,practice,1005,
1100,List 5,,0,3,1003,,5,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
1100,List 5,,0,7,1008,,5,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1100,List 5,,0,1,1009,,5,,2,There might mice seem to be in the cupboard.,,9,practice,1009,
1100,List 5,,1,5,9514,,5,,7,They all have studied and they have all done so effectively.,,10,filler,9514,
1100,List 5,,1,,16,long,5,,2,What did the bartender wonder why the customer ordered?,isl,11,test,164,
1100,List 5,,1,1,9124,,5,,2,Who is that the jail must release accepted by few citizens?,,12,filler,9124,
1100,List 5,,1,3,9314,,5,,5,Patricia agreed herself to host the party.,,13,filler,9314,
1100,List 5,,1,,15,long,5,,7,What did the cardiologist think that the patient contracted?,nonisl,14,test,153,
1100,List 5,,1,4,9414,,5,,5,"If frankly you continue to argue, the boss will fire you.",,15,filler,9414,
1100,List 5,,1,1,9114,,5,,2,Tommy was punished Tommy.,,16,filler,9114,
1100,List 5,,1,7,9714,,5,,7,Tommy attempted to take a picture.,,17,filler,9714,
1100,List 5,,1,,14,short,5,,7,Who wondered why the architect modified the blueprint?,isl,18,test,142,
1100,List 5,,1,2,9214,,5,,2,At your spouse on the phone you shouldn't yell.,,19,filler,9214,
1100,List 5,,1,4,9424,,5,,6,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,20,filler,9424,
1100,List 5,,1,,13,short,5,,7,Who thought that the judge overruled the case?,nonisl,21,test,131,
1100,List 5,,1,3,9324,,5,,6,Next week appears that the strikers will be back to work.,,22,filler,9324,
1100,List 5,,1,7,9724,,5,,7,I hate missing work.,,23,filler,9724,
1100,List 5,,2,4,9423,,5,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,24,filler,9423,
1100,List 5,,2,,12,long,5,,2,What did the scientist wonder why the politician ignored?,isl,25,test,124,
1100,List 5,,2,7,9723,,5,,7,I like taking vacations.,,26,filler,9723,
1100,List 5,,2,2,9213,,5,,2,With the generals about a new approach the President talked.,,27,filler,9213,
1100,List 5,,2,3,9323,,5,,4,Tomorrow seems that there will be a hurricane.,,28,filler,9323,
1100,List 5,,2,,11,long,5,,3,What did the parent think that the babysitter washed?,nonisl,29,test,113,
1100,List 5,,2,7,9713,,5,,7,Vivian attempted to write stories.,,30,filler,9713,
1100,List 5,,2,4,9413,,5,,2,"If Grace probably passes the class, she will graduate on time.",,31,filler,9413,
1100,List 5,,2,3,9313,,5,,3,Linda remembered herself to pick-up the dry cleaning.,,32,filler,9313,
1100,List 5,,2,,10,short,5,,7,Who wondered why the doctor prescribed the medicine?,isl,33,test,102,
1100,List 5,,2,1,9113,,5,,2,The hedges were trimmed the hedges.,,34,filler,9113,
1100,List 5,,2,,9,short,5,,6,Who thought that the general ordered the mission?,nonisl,35,test,91,
1100,List 5,,2,1,9123,,5,,2,Who was that Martians kidnapped believed by no one?,,36,filler,9123,
1100,List 5,,2,5,9513,,5,,6,They all have helped and they have all done so generously.,,37,filler,9513,
1100,List 5,Take the raise,,,,,,,,,,,,,
1100,List 5,,3,7,9722,,5,,7,I like drinking milkshakes.,,38,filler,9722,
1100,List 5,,3,,8,long,5,,2,What did the editor wonder why the reporter plagiarized?,isl,39,test,84,
1100,List 5,,3,2,9212,,5,,2,To the professor about my grade I talked.,,40,filler,9212,
1100,List 5,,3,4,9422,,5,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,41,filler,9422,
1100,List 5,,3,,7,long,5,,3,What did the smuggler think that the guard intercepted?,nonisl,42,test,73,
1100,List 5,,3,4,9412,,5,,4,"If Kelly might have time, she will do it.",,43,filler,9412,
1100,List 5,,3,1,9122,,5,,2,What was that the movers would break feared by the family?,,44,filler,9122,
1100,List 5,,3,3,9322,,5,,4,Next week seems that Juan will be in town.,,45,filler,9322,
1100,List 5,,3,,6,short,5,,3,Who wondered why the suspect stole the necklace?,isl,46,test,62,
1100,List 5,,3,3,9312,,5,,3,William planned himself to write a novel.,,47,filler,9312,
1100,List 5,,3,1,9112,,5,,2,The money was stolen the money.,,48,filler,9112,
1100,List 5,,3,5,9512,,5,,6,They all have finished and they have all done so efficiently.,,49,filler,9512,
1100,List 5,,3,,5,short,5,,6,Who thought that the assistant copied the file?,nonisl,50,test,51,
1100,List 5,,3,7,9712,,5,,7,Brittany attempted to touch the porcupine.,,51,filler,9712,
1100,List 5,,4,4,9411,,5,,5,"If frankly he's unable to cope, we'll have to replace him.",,52,filler,9411,
1100,List 5,,4,7,9721,,5,,7,I hate eating sushi.,,53,filler,9721,
1100,List 5,,4,,4,long,5,,3,What did the teacher wonder why the student read?,isl,54,test,44,
1100,List 5,,4,4,9421,,5,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,55,filler,9421,
1100,List 5,,4,3,9311,,5,,4,John tried himself to win.,,56,filler,9311,
1100,List 5,,4,,3,long,5,,5,What did the coach think that the gymnast practiced?,nonisl,57,test,33,
1100,List 5,,4,1,9121,,5,,3,Who was that the principal would fire expected by the reporters?,,58,filler,9121,
1100,List 5,,4,3,9321,,5,,4,Yesterday seemed that John left.,,59,filler,9321,
1100,List 5,,4,,2,short,5,,4,Who wondered why the tenant repainted the room?,isl,60,test,22,
1100,List 5,,4,7,9711,,5,,7,Kerry attempted to study physics.,,61,filler,9711,
1100,List 5,,4,2,9211,,5,,2,To the neighbors about the noise the old man complained.,,62,filler,9211,
1100,List 5,,4,5,9511,,5,,5,They all have left and they have all done so deliberately.,,63,filler,9511,
1100,List 5,,4,,1,short,5,,5,Who thought that the chef burned the dish?,nonisl,64,test,11,
1100,List 5,,4,1,9111,,5,,3,John was kissed John.,,65,filler,9111,
1100,List 5,,,,,,,669568cd1a4b4330eef514f9,,,,,,,
1117,List 5,,0,7,1007,,5,,7,She was the winner.,,1,practice,1007,
1117,List 5,,0,1,1001,,5,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
1117,List 5,,0,4,1004,,5,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1117,List 5,,0,6,1006,,5,,4,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1117,List 5,,0,2,1002,,5,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1117,List 5,,0,5,1005,,5,,6,All the men seem to have all eaten supper.,,6,practice,1005,
1117,List 5,,0,3,1003,,5,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
1117,List 5,,0,7,1008,,5,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1117,List 5,,0,1,1009,,5,,2,There might mice seem to be in the cupboard.,,9,practice,1009,
1117,List 5,,1,5,9514,,5,,6,They all have studied and they have all done so effectively.,,10,filler,9514,
1117,List 5,,1,,16,long,5,,1,What did the bartender wonder why the customer ordered?,isl,11,test,164,
1117,List 5,,1,1,9124,,5,,1,Who is that the jail must release accepted by few citizens?,,12,filler,9124,
1117,List 5,,1,3,9314,,5,,5,Patricia agreed herself to host the party.,,13,filler,9314,
1117,List 5,,1,,15,long,5,,6,What did the cardiologist think that the patient contracted?,nonisl,14,test,153,
1117,List 5,,1,4,9414,,5,,4,"If frankly you continue to argue, the boss will fire you.",,15,filler,9414,
1117,List 5,,1,1,9114,,5,,2,Tommy was punished Tommy.,,16,filler,9114,
1117,List 5,,1,7,9714,,5,,5,Tommy attempted to take a picture.,,17,filler,9714,
1117,List 5,,1,,14,short,5,,6,Who wondered why the architect modified the blueprint?,isl,18,test,142,
1117,List 5,,1,2,9214,,5,,2,At your spouse on the phone you shouldn't yell.,,19,filler,9214,
1117,List 5,,1,4,9424,,5,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,20,filler,9424,
1117,List 5,,1,,13,short,5,,5,Who thought that the judge overruled the case?,nonisl,21,test,131,
1117,List 5,,1,3,9324,,5,,5,Next week appears that the strikers will be back to work.,,22,filler,9324,
1117,List 5,,1,7,9724,,5,,7,I hate missing work.,,23,filler,9724,
1117,List 5,,2,4,9423,,5,,4,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,24,filler,9423,
1117,List 5,,2,,12,long,5,,2,What did the scientist wonder why the politician ignored?,isl,25,test,124,
1117,List 5,,2,7,9723,,5,,7,I like taking vacations.,,26,filler,9723,
1117,List 5,,2,2,9213,,5,,2,With the generals about a new approach the President talked.,,27,filler,9213,
1117,List 5,,2,3,9323,,5,,4,Tomorrow seems that there will be a hurricane.,,28,filler,9323,
1117,List 5,,2,,11,long,5,,2,What did the parent think that the babysitter washed?,nonisl,29,test,113,
1117,List 5,,2,7,9713,,5,,5,Vivian attempted to write stories.,,30,filler,9713,
1117,List 5,,2,4,9413,,5,,4,"If Grace probably passes the class, she will graduate on time.",,31,filler,9413,
1117,List 5,,2,3,9313,,5,,5,Linda remembered herself to pick-up the dry cleaning.,,32,filler,9313,
1117,List 5,,2,,10,short,5,,5,Who wondered why the doctor prescribed the medicine?,isl,33,test,102,
1117,List 5,,2,1,9113,,5,,1,The hedges were trimmed the hedges.,,34,filler,9113,
1117,List 5,,2,,9,short,5,,5,Who thought that the general ordered the mission?,nonisl,35,test,91,
1117,List 5,,2,1,9123,,5,,1,Who was that Martians kidnapped believed by no one?,,36,filler,9123,
1117,List 5,,2,5,9513,,5,,7,They all have helped and they have all done so generously.,,37,filler,9513,
1117,List 5,I would graciously accept the raise as well as suggest a raise for my colleague.,,,,,,,,,,,,,
1117,List 5,,3,7,9722,,5,,6,I like drinking milkshakes.,,38,filler,9722,
1117,List 5,,3,,8,long,5,,1,What did the editor wonder why the reporter plagiarized?,isl,39,test,84,
1117,List 5,,3,2,9212,,5,,1,To the professor about my grade I talked.,,40,filler,9212,
1117,List 5,,3,4,9422,,5,,2,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,41,filler,9422,
1117,List 5,,3,,7,long,5,,1,What did the smuggler think that the guard intercepted?,nonisl,42,test,73,
1117,List 5,,3,4,9412,,5,,5,"If Kelly might have time, she will do it.",,43,filler,9412,
1117,List 5,,3,1,9122,,5,,3,What was that the movers would break feared by the family?,,44,filler,9122,
1117,List 5,,3,3,9322,,5,,5,Next week seems that Juan will be in town.,,45,filler,9322,
1117,List 5,,3,,6,short,5,,6,Who wondered why the suspect stole the necklace?,isl,46,test,62,
1117,List 5,,3,3,9312,,5,,3,William planned himself to write a novel.,,47,filler,9312,
1117,List 5,,3,1,9112,,5,,1,The money was stolen the money.,,48,filler,9112,
1117,List 5,,3,5,9512,,5,,4,They all have finished and they have all done so efficiently.,,49,filler,9512,
1117,List 5,,3,,5,short,5,,6,Who thought that the assistant copied the file?,nonisl,50,test,51,
1117,List 5,,3,7,9712,,5,,6,Brittany attempted to touch the porcupine.,,51,filler,9712,
1117,List 5,,4,4,9411,,5,,5,"If frankly he's unable to cope, we'll have to replace him.",,52,filler,9411,
1117,List 5,,4,7,9721,,5,,7,I hate eating sushi.,,53,filler,9721,
1117,List 5,,4,,4,long,5,,1,What did the teacher wonder why the student read?,isl,54,test,44,
1117,List 5,,4,4,9421,,5,,1,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,55,filler,9421,
1117,List 5,,4,3,9311,,5,,1,John tried himself to win.,,56,filler,9311,
1117,List 5,,4,,3,long,5,,2,What did the coach think that the gymnast practiced?,nonisl,57,test,33,
1117,List 5,,4,1,9121,,5,,2,Who was that the principal would fire expected by the reporters?,,58,filler,9121,
1117,List 5,,4,3,9321,,5,,1,Yesterday seemed that John left.,,59,filler,9321,
1117,List 5,,4,,2,short,5,,4,Who wondered why the tenant repainted the room?,isl,60,test,22,
1117,List 5,,4,7,9711,,5,,5,Kerry attempted to study physics.,,61,filler,9711,
1117,List 5,,4,2,9211,,5,,1,To the neighbors about the noise the old man complained.,,62,filler,9211,
1117,List 5,,4,5,9511,,5,,2,They all have left and they have all done so deliberately.,,63,filler,9511,
1117,List 5,,4,,1,short,5,,5,Who thought that the chef burned the dish?,nonisl,64,test,11,
1117,List 5,,4,1,9111,,5,,1,John was kissed John.,,65,filler,9111,
1117,List 5,,,,,,,66abc153b34891b1c6f610fb,,,,,,,
