workerid,proliferate.condition,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
3052,List 8,3,3,9321,,8,,5,Yesterday seemed that John left.,,45,filler,9321,
3052,List 8,3,,2,short,8,,7,Who claimed that the tenant repainted the room?,nonisl,46,test,21,
3052,List 8,3,7,9711,,8,,7,Kerry attempted to study physics.,,47,filler,9711,
3052,List 8,3,2,9211,,8,,5,To the neighbors about the noise the old man complained.,,48,filler,9211,
3052,List 8,3,5,9511,,8,,6,They all have left and they have all done so deliberately.,,49,filler,9511,
3052,List 8,3,,1,long,8,,5,What did the waiter make the claim that the chef burned?,isl,50,test,14,
3052,List 8,3,1,9111,,8,,1,John was kissed John.,,51,filler,9111,
3052,List 8,4,5,9514,,8,,7,They all have studied and they have all done so effectively.,,52,filler,9514,
3052,List 8,4,,16,long,8,,7,What did the bartender claim that the customer ordered?,nonisl,53,test,163,
3052,List 8,4,1,9124,,8,,1,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
3052,List 8,4,3,9314,,8,,7,Patricia agreed herself to host the party.,,55,filler,9314,
3052,List 8,4,,15,short,8,,7,Who made the claim that the patient contracted the disease?,isl,56,test,152,
3052,List 8,4,4,9414,,8,,6,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
3052,List 8,4,1,9114,,8,,1,Tommy was punished Tommy.,,58,filler,9114,
3052,List 8,4,7,9714,,8,,7,Tommy attempted to take a picture.,,59,filler,9714,
3052,List 8,4,,14,short,8,,7,Who claimed that the architect modified the blueprint?,nonisl,60,test,141,
3052,List 8,4,2,9214,,8,,4,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
3052,List 8,4,4,9424,,8,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
3052,List 8,4,,13,long,8,,4,What did the prosecutor make the claim that the judge overruled?,isl,63,test,134,
3052,List 8,4,3,9324,,8,,5,Next week appears that the strikers will be back to work.,,64,filler,9324,
3052,List 8,4,7,9724,,8,,7,I hate missing work.,,65,filler,9724,
3052,List 8,,,,,,66b41b81be0c9f13ae36791e,,,,,,,
2820,List 8,0,7,1007,,8,,7,She was the winner.,,1,practice,1007,
2820,List 8,0,1,1001,,8,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
2820,List 8,0,4,1004,,8,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
2820,List 8,0,6,1006,,8,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
2820,List 8,0,2,1002,,8,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
2820,List 8,0,5,1005,,8,,5,All the men seem to have all eaten supper.,,6,practice,1005,
2820,List 8,0,3,1003,,8,,3,They consider a teacher of Chris geeky.,,7,practice,1003,
2820,List 8,0,7,1008,,8,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
2820,List 8,0,1,1009,,8,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
2820,List 8,1,4,9423,,8,,3,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
2820,List 8,1,,12,long,8,,5,What did the scientist claim that the politician ignored?,nonisl,11,test,123,
2820,List 8,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
2820,List 8,1,2,9213,,8,,1,With the generals about a new approach the President talked.,,13,filler,9213,
2820,List 8,1,3,9323,,8,,2,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
2820,List 8,1,,11,short,8,,6,Who made the claim that the babysitter washed the bottle?,isl,15,test,112,
2820,List 8,1,7,9713,,8,,7,Vivian attempted to write stories.,,16,filler,9713,
2820,List 8,1,4,9413,,8,,3,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
2820,List 8,1,3,9313,,8,,1,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
2820,List 8,1,,10,short,8,,7,Who claimed that the doctor prescribed the medicine?,nonisl,19,test,101,
2820,List 8,1,1,9113,,8,,1,The hedges were trimmed the hedges.,,20,filler,9113,
2820,List 8,1,,9,long,8,,1,What did the soldier make the claim that the general ordered?,isl,21,test,94,
2820,List 8,1,1,9123,,8,,1,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
2820,List 8,1,5,9513,,8,,6,They all have helped and they have all done so generously.,,23,filler,9513,
2820,List 8,2,7,9722,,8,,7,I like drinking milkshakes.,,24,filler,9722,
2820,List 8,2,,8,long,8,,7,What did the editor claim that the reporter plagiarized?,nonisl,25,test,83,
2820,List 8,2,2,9212,,8,,2,To the professor about my grade I talked.,,26,filler,9212,
2820,List 8,2,4,9422,,8,,1,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
2820,List 8,2,,7,short,8,,7,Who made the claim that the police intercepted the shipment?,isl,28,test,72,
2820,List 8,2,4,9412,,8,,2,"If Kelly might have time, she will do it.",,29,filler,9412,
2820,List 8,2,1,9122,,8,,1,What was that the movers would break feared by the family?,,30,filler,9122,
2820,List 8,2,3,9322,,8,,2,Next week seems that Juan will be in town.,,31,filler,9322,
2820,List 8,2,,6,short,8,,7,Who claimed that the suspect stole the necklace?,nonisl,32,test,61,
2820,List 8,2,3,9312,,8,,3,William planned himself to write a novel.,,33,filler,9312,
2820,List 8,2,1,9112,,8,,1,The money was stolen the money.,,34,filler,9112,
2820,List 8,2,5,9512,,8,,6,They all have finished and they have all done so efficiently.,,35,filler,9512,
2820,List 8,2,,5,long,8,,1,What did the manager make the claim that the assistant copied?,isl,36,test,54,
2820,List 8,2,7,9712,,8,,7,Brittany attempted to touch the porcupine.,,37,filler,9712,
2820,List 8,3,4,9411,,8,,5,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
2820,List 8,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
2820,List 8,3,,4,long,8,,7,What did the teacher claim that the student read?,nonisl,40,test,43,
2820,List 8,3,4,9421,,8,,1,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
2820,List 8,3,3,9311,,8,,3,John tried himself to win.,,42,filler,9311,
2820,List 8,3,,3,short,8,,7,Who made the claim that the gymnast practiced the routine?,isl,43,test,32,
2820,List 8,3,1,9121,,8,,1,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
2820,List 8,3,3,9321,,8,,1,Yesterday seemed that John left.,,45,filler,9321,
2820,List 8,3,,2,short,8,,7,Who claimed that the tenant repainted the room?,nonisl,46,test,21,
2820,List 8,3,7,9711,,8,,7,Kerry attempted to study physics.,,47,filler,9711,
2820,List 8,3,2,9211,,8,,2,To the neighbors about the noise the old man complained.,,48,filler,9211,
2820,List 8,3,5,9511,,8,,3,They all have left and they have all done so deliberately.,,49,filler,9511,
2820,List 8,3,,1,long,8,,1,What did the waiter make the claim that the chef burned?,isl,50,test,14,
2820,List 8,3,1,9111,,8,,1,John was kissed John.,,51,filler,9111,
2820,List 8,4,5,9514,,8,,2,They all have studied and they have all done so effectively.,,52,filler,9514,
2820,List 8,4,,16,long,8,,7,What did the bartender claim that the customer ordered?,nonisl,53,test,163,
2820,List 8,4,1,9124,,8,,1,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
2820,List 8,4,3,9314,,8,,2,Patricia agreed herself to host the party.,,55,filler,9314,
2820,List 8,4,,15,short,8,,7,Who made the claim that the patient contracted the disease?,isl,56,test,152,
2820,List 8,4,4,9414,,8,,2,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
2820,List 8,4,1,9114,,8,,1,Tommy was punished Tommy.,,58,filler,9114,
2820,List 8,4,7,9714,,8,,7,Tommy attempted to take a picture.,,59,filler,9714,
2820,List 8,4,,14,short,8,,7,Who claimed that the architect modified the blueprint?,nonisl,60,test,141,
2820,List 8,4,2,9214,,8,,3,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
2820,List 8,4,4,9424,,8,,1,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
2820,List 8,4,,13,long,8,,3,What did the prosecutor make the claim that the judge overruled?,isl,63,test,134,
2820,List 8,4,3,9324,,8,,3,Next week appears that the strikers will be back to work.,,64,filler,9324,
2820,List 8,4,7,9724,,8,,7,I hate missing work.,,65,filler,9724,
2820,List 8,,,,,,60563b41f35aa0a2b013cd61,,,,,,,
3146,List 8,0,7,1007,,8,,7,She was the winner.,,1,practice,1007,
3146,List 8,0,1,1001,,8,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
3146,List 8,0,4,1004,,8,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
3146,List 8,0,6,1006,,8,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
3146,List 8,0,2,1002,,8,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
3146,List 8,0,5,1005,,8,,7,All the men seem to have all eaten supper.,,6,practice,1005,
3146,List 8,0,3,1003,,8,,1,They consider a teacher of Chris geeky.,,7,practice,1003,
3146,List 8,0,7,1008,,8,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
3146,List 8,0,1,1009,,8,,2,There might mice seem to be in the cupboard.,,9,practice,1009,
3146,List 8,1,4,9423,,8,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
3146,List 8,1,,12,long,8,,7,What did the scientist claim that the politician ignored?,nonisl,11,test,123,
3146,List 8,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
3146,List 8,1,2,9213,,8,,2,With the generals about a new approach the President talked.,,13,filler,9213,
3146,List 8,1,3,9323,,8,,2,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
3146,List 8,1,,11,short,8,,3,Who made the claim that the babysitter washed the bottle?,isl,15,test,112,
3146,List 8,1,7,9713,,8,,7,Vivian attempted to write stories.,,16,filler,9713,
3146,List 8,1,4,9413,,8,,3,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
3146,List 8,1,3,9313,,8,,4,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
3146,List 8,1,,10,short,8,,5,Who claimed that the doctor prescribed the medicine?,nonisl,19,test,101,
3146,List 8,1,1,9113,,8,,4,The hedges were trimmed the hedges.,,20,filler,9113,
3146,List 8,1,,9,long,8,,5,What did the soldier make the claim that the general ordered?,isl,21,test,94,
3146,List 8,1,1,9123,,8,,1,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
3146,List 8,1,5,9513,,8,,3,They all have helped and they have all done so generously.,,23,filler,9513,
3146,List 8,2,7,9722,,8,,7,I like drinking milkshakes.,,24,filler,9722,
3146,List 8,2,,8,long,8,,7,What did the editor claim that the reporter plagiarized?,nonisl,25,test,83,
3146,List 8,2,2,9212,,8,,3,To the professor about my grade I talked.,,26,filler,9212,
3146,List 8,2,4,9422,,8,,6,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
3146,List 8,2,,7,short,8,,7,Who made the claim that the police intercepted the shipment?,isl,28,test,72,
3146,List 8,2,4,9412,,8,,3,"If Kelly might have time, she will do it.",,29,filler,9412,
3146,List 8,2,1,9122,,8,,3,What was that the movers would break feared by the family?,,30,filler,9122,
3146,List 8,2,3,9322,,8,,3,Next week seems that Juan will be in town.,,31,filler,9322,
3146,List 8,2,,6,short,8,,7,Who claimed that the suspect stole the necklace?,nonisl,32,test,61,
3146,List 8,2,3,9312,,8,,4,William planned himself to write a novel.,,33,filler,9312,
3146,List 8,2,1,9112,,8,,3,The money was stolen the money.,,34,filler,9112,
3146,List 8,2,5,9512,,8,,7,They all have finished and they have all done so efficiently.,,35,filler,9512,
3146,List 8,2,,5,long,8,,3,What did the manager make the claim that the assistant copied?,isl,36,test,54,
3146,List 8,2,7,9712,,8,,7,Brittany attempted to touch the porcupine.,,37,filler,9712,
3146,List 8,3,4,9411,,8,,2,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
3146,List 8,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
3146,List 8,3,,4,long,8,,7,What did the teacher claim that the student read?,nonisl,40,test,43,
3146,List 8,3,4,9421,,8,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
3146,List 8,3,3,9311,,8,,2,John tried himself to win.,,42,filler,9311,
3146,List 8,3,,3,short,8,,7,Who made the claim that the gymnast practiced the routine?,isl,43,test,32,
3146,List 8,3,1,9121,,8,,1,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
3146,List 8,3,3,9321,,8,,2,Yesterday seemed that John left.,,45,filler,9321,
3146,List 8,3,,2,short,8,,7,Who claimed that the tenant repainted the room?,nonisl,46,test,21,
3146,List 8,3,7,9711,,8,,7,Kerry attempted to study physics.,,47,filler,9711,
3146,List 8,3,2,9211,,8,,3,To the neighbors about the noise the old man complained.,,48,filler,9211,
3146,List 8,3,5,9511,,8,,7,They all have left and they have all done so deliberately.,,49,filler,9511,
3146,List 8,3,,1,long,8,,5,What did the waiter make the claim that the chef burned?,isl,50,test,14,
3146,List 8,3,1,9111,,8,,1,John was kissed John.,,51,filler,9111,
3146,List 8,4,5,9514,,8,,7,They all have studied and they have all done so effectively.,,52,filler,9514,
3146,List 8,4,,16,long,8,,7,What did the bartender claim that the customer ordered?,nonisl,53,test,163,
3146,List 8,4,1,9124,,8,,2,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
3146,List 8,4,3,9314,,8,,6,Patricia agreed herself to host the party.,,55,filler,9314,
3146,List 8,4,,15,short,8,,7,Who made the claim that the patient contracted the disease?,isl,56,test,152,
3146,List 8,4,4,9414,,8,,3,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
3146,List 8,4,1,9114,,8,,1,Tommy was punished Tommy.,,58,filler,9114,
3146,List 8,4,7,9714,,8,,7,Tommy attempted to take a picture.,,59,filler,9714,
3146,List 8,4,,14,short,8,,7,Who claimed that the architect modified the blueprint?,nonisl,60,test,141,
3146,List 8,4,2,9214,,8,,4,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
3146,List 8,4,4,9424,,8,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
3146,List 8,4,,13,long,8,,3,What did the prosecutor make the claim that the judge overruled?,isl,63,test,134,
3146,List 8,4,3,9324,,8,,2,Next week appears that the strikers will be back to work.,,64,filler,9324,
3146,List 8,4,7,9724,,8,,7,I hate missing work.,,65,filler,9724,
3146,List 8,,,,,,66a925e817b7b679f5c68a02,,,,,,,
3020,List 8,0,7,1007,,8,,7,She was the winner.,,1,practice,1007,
3020,List 8,0,1,1001,,8,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
3020,List 8,0,4,1004,,8,,2,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
3020,List 8,0,6,1006,,8,,2,The children were cared for by the adults and the teenagers.,,4,practice,1006,
3020,List 8,0,2,1002,,8,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
3020,List 8,0,5,1005,,8,,3,All the men seem to have all eaten supper.,,6,practice,1005,
3020,List 8,0,3,1003,,8,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
3020,List 8,0,7,1008,,8,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
3020,List 8,0,1,1009,,8,,2,There might mice seem to be in the cupboard.,,9,practice,1009,
3020,List 8,1,4,9423,,8,,7,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
3020,List 8,1,,12,long,8,,6,What did the scientist claim that the politician ignored?,nonisl,11,test,123,
3020,List 8,1,7,9723,,8,,5,I like taking vacations.,,12,filler,9723,
3020,List 8,1,2,9213,,8,,2,With the generals about a new approach the President talked.,,13,filler,9213,
3020,List 8,1,3,9323,,8,,3,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
3020,List 8,1,,11,short,8,,4,Who made the claim that the babysitter washed the bottle?,isl,15,test,112,
3020,List 8,1,7,9713,,8,,4,Vivian attempted to write stories.,,16,filler,9713,
3020,List 8,1,4,9413,,8,,3,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
3020,List 8,1,3,9313,,8,,3,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
3020,List 8,1,,10,short,8,,4,Who claimed that the doctor prescribed the medicine?,nonisl,19,test,101,
3020,List 8,1,1,9113,,8,,2,The hedges were trimmed the hedges.,,20,filler,9113,
