workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
1089,List 2,,2,2,9213,,2,,1,With the generals about a new approach the President talked.,,34,filler,9213,
1089,List 2,,2,7,9723,,2,,7,I like taking vacations.,,35,filler,9723,
1089,List 2,,2,,12,short,2,,7,Who thought that the politician ignored the recommendation?,nonisl,36,test,121,
1089,List 2,,2,4,9423,,2,,4,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,37,filler,9423,
1089,List 2,I'd discuss the situation with my boss to ensure fair recognition of contributions.,,,,,,,,,,,,,
1089,List 2,,3,7,9724,,2,,7,I hate missing work.,,38,filler,9724,
1089,List 2,,3,3,9324,,2,,4,Next week appears that the strikers will be back to work.,,39,filler,9324,
1089,List 2,,3,,13,short,2,,7,Who wondered whether the judge overruled the case?,isl,40,test,132,
1089,List 2,,3,4,9424,,2,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,41,filler,9424,
1089,List 2,,3,2,9214,,2,,4,At your spouse on the phone you shouldn't yell.,,42,filler,9214,
1089,List 2,,3,,14,long,2,,7,What did the carpenter think that the architect modified?,nonisl,43,test,143,
1089,List 2,,3,7,9714,,2,,7,Tommy attempted to take a picture.,,44,filler,9714,
1089,List 2,,3,1,9114,,2,,1,Tommy was punished Tommy.,,45,filler,9114,
1089,List 2,,3,4,9414,,2,,4,"If frankly you continue to argue, the boss will fire you.",,46,filler,9414,
1089,List 2,,3,,15,long,2,,4,What did the cardiologist wonder whether the patient contracted?,isl,47,test,154,
1089,List 2,,3,3,9314,,2,,4,Patricia agreed herself to host the party.,,48,filler,9314,
1089,List 2,,3,1,9124,,2,,4,Who is that the jail must release accepted by few citizens?,,49,filler,9124,
1089,List 2,,3,,16,short,2,,7,Who thought that the customer ordered the drink?,nonisl,50,test,161,
1089,List 2,,3,5,9514,,2,,7,They all have studied and they have all done so effectively.,,51,filler,9514,
1089,List 2,,4,1,9111,,2,,1,John was kissed John.,,52,filler,9111,
1089,List 2,,4,,1,short,2,,7,Who wondered whether the chef burned the dish?,isl,53,test,12,
1089,List 2,,4,5,9511,,2,,7,They all have left and they have all done so deliberately.,,54,filler,9511,
1089,List 2,,4,2,9211,,2,,4,To the neighbors about the noise the old man complained.,,55,filler,9211,
1089,List 2,,4,7,9711,,2,,7,Kerry attempted to study physics.,,56,filler,9711,
1089,List 2,,4,,2,long,2,,7,What did the landlord think that the tenant repainted?,nonisl,57,test,23,
1089,List 2,,4,3,9321,,2,,4,Yesterday seemed that John left.,,58,filler,9321,
1089,List 2,,4,1,9121,,2,,1,Who was that the principal would fire expected by the reporters?,,59,filler,9121,
1089,List 2,,4,,3,long,2,,4,What did the coach wonder whether the gymnast practiced?,isl,60,test,34,
1089,List 2,,4,3,9311,,2,,4,John tried himself to win.,,61,filler,9311,
1089,List 2,,4,4,9421,,2,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,62,filler,9421,
1089,List 2,,4,,4,short,2,,4,Who thought that the student read the book?,nonisl,63,test,41,
1089,List 2,,4,7,9721,,2,,7,I hate eating sushi.,,64,filler,9721,
1089,List 2,,4,4,9411,,2,,7,"If frankly he's unable to cope, we'll have to replace him.",,65,filler,9411,
1089,List 2,,,,,,,66659377dbffcc02da570de7,,,,,,,
1061,List 2,,0,7,1007,,2,,7,She was the winner.,,1,practice,1007,
1061,List 2,,0,1,1001,,2,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1061,List 2,,0,4,1004,,2,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1061,List 2,,0,6,1006,,2,,5,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1061,List 2,,0,2,1002,,2,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1061,List 2,,0,5,1005,,2,,6,All the men seem to have all eaten supper.,,6,practice,1005,
1061,List 2,,0,3,1003,,2,,3,They consider a teacher of Chris geeky.,,7,practice,1003,
1061,List 2,,0,7,1008,,2,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1061,List 2,,0,1,1009,,2,,4,There might mice seem to be in the cupboard.,,9,practice,1009,
1061,List 2,,1,7,9712,,2,,7,Brittany attempted to touch the porcupine.,,10,filler,9712,
1061,List 2,,1,,5,short,2,,2,Who wondered whether the assistant copied the file?,isl,11,test,52,
1061,List 2,,1,5,9512,,2,,4,They all have finished and they have all done so efficiently.,,12,filler,9512,
1061,List 2,,1,1,9112,,2,,1,The money was stolen the money.,,13,filler,9112,
1061,List 2,,1,3,9312,,2,,2,William planned himself to write a novel.,,14,filler,9312,
1061,List 2,,1,,6,long,2,,3,What did the detective think that the suspect stole?,nonisl,15,test,63,
1061,List 2,,1,3,9322,,2,,1,Next week seems that Juan will be in town.,,16,filler,9322,
1061,List 2,,1,1,9122,,2,,1,What was that the movers would break feared by the family?,,17,filler,9122,
1061,List 2,,1,4,9412,,2,,1,"If Kelly might have time, she will do it.",,18,filler,9412,
1061,List 2,,1,,7,long,2,,3,What did the smuggler wonder whether the guard intercepted?,isl,19,test,74,
1061,List 2,,1,4,9422,,2,,1,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,20,filler,9422,
1061,List 2,,1,2,9212,,2,,1,To the professor about my grade I talked.,,21,filler,9212,
1061,List 2,,1,,8,short,2,,6,Who thought that the reporter plagiarized the article?,nonisl,22,test,81,
1061,List 2,,1,7,9722,,2,,7,I like drinking milkshakes.,,23,filler,9722,
1061,List 2,,2,5,9513,,2,,7,They all have helped and they have all done so generously.,,24,filler,9513,
1061,List 2,,2,1,9123,,2,,1,Who was that Martians kidnapped believed by no one?,,25,filler,9123,
1061,List 2,,2,,9,short,2,,4,Who wondered whether the general ordered the mission?,isl,26,test,92,
1061,List 2,,2,1,9113,,2,,1,The hedges were trimmed the hedges.,,27,filler,9113,
1061,List 2,,2,,10,long,2,,5,What did the nurse think that the doctor prescribed?,nonisl,28,test,103,
1061,List 2,,2,3,9313,,2,,3,Linda remembered herself to pick-up the dry cleaning.,,29,filler,9313,
1061,List 2,,2,4,9413,,2,,7,"If Grace probably passes the class, she will graduate on time.",,30,filler,9413,
1061,List 2,,2,7,9713,,2,,7,Vivian attempted to write stories.,,31,filler,9713,
1061,List 2,,2,,11,long,2,,2,What did the parent wonder whether the babysitter washed?,isl,32,test,114,
1061,List 2,,2,3,9323,,2,,1,Tomorrow seems that there will be a hurricane.,,33,filler,9323,
1061,List 2,,2,2,9213,,2,,1,With the generals about a new approach the President talked.,,34,filler,9213,
1061,List 2,,2,7,9723,,2,,7,I like taking vacations.,,35,filler,9723,
1061,List 2,,2,,12,short,2,,6,Who thought that the politician ignored the recommendation?,nonisl,36,test,121,
1061,List 2,,2,4,9423,,2,,3,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,37,filler,9423,
1061,List 2,feel uncomfortable,,,,,,,,,,,,,
1061,List 2,,3,7,9724,,2,,7,I hate missing work.,,38,filler,9724,
1061,List 2,,3,3,9324,,2,,3,Next week appears that the strikers will be back to work.,,39,filler,9324,
1061,List 2,,3,,13,short,2,,6,Who wondered whether the judge overruled the case?,isl,40,test,132,
1061,List 2,,3,4,9424,,2,,1,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,41,filler,9424,
1061,List 2,,3,2,9214,,2,,1,At your spouse on the phone you shouldn't yell.,,42,filler,9214,
1061,List 2,,3,,14,long,2,,4,What did the carpenter think that the architect modified?,nonisl,43,test,143,
1061,List 2,,3,7,9714,,2,,7,Tommy attempted to take a picture.,,44,filler,9714,
1061,List 2,,3,1,9114,,2,,1,Tommy was punished Tommy.,,45,filler,9114,
1061,List 2,,3,4,9414,,2,,1,"If frankly you continue to argue, the boss will fire you.",,46,filler,9414,
1061,List 2,,3,,15,long,2,,2,What did the cardiologist wonder whether the patient contracted?,isl,47,test,154,
1061,List 2,,3,3,9314,,2,,3,Patricia agreed herself to host the party.,,48,filler,9314,
1061,List 2,,3,1,9124,,2,,1,Who is that the jail must release accepted by few citizens?,,49,filler,9124,
1061,List 2,,3,,16,short,2,,4,Who thought that the customer ordered the drink?,nonisl,50,test,161,
1061,List 2,,3,5,9514,,2,,5,They all have studied and they have all done so effectively.,,51,filler,9514,
1061,List 2,,4,1,9111,,2,,1,John was kissed John.,,52,filler,9111,
1061,List 2,,4,,1,short,2,,6,Who wondered whether the chef burned the dish?,isl,53,test,12,
1061,List 2,,4,5,9511,,2,,6,They all have left and they have all done so deliberately.,,54,filler,9511,
1061,List 2,,4,2,9211,,2,,1,To the neighbors about the noise the old man complained.,,55,filler,9211,
1061,List 2,,4,7,9711,,2,,7,Kerry attempted to study physics.,,56,filler,9711,
1061,List 2,,4,,2,long,2,,2,What did the landlord think that the tenant repainted?,nonisl,57,test,23,
1061,List 2,,4,3,9321,,2,,3,Yesterday seemed that John left.,,58,filler,9321,
1061,List 2,,4,1,9121,,2,,1,Who was that the principal would fire expected by the reporters?,,59,filler,9121,
1061,List 2,,4,,3,long,2,,2,What did the coach wonder whether the gymnast practiced?,isl,60,test,34,
1061,List 2,,4,3,9311,,2,,3,John tried himself to win.,,61,filler,9311,
1061,List 2,,4,4,9421,,2,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,62,filler,9421,
1061,List 2,,4,,4,short,2,,6,Who thought that the student read the book?,nonisl,63,test,41,
1061,List 2,,4,7,9721,,2,,7,I hate eating sushi.,,64,filler,9721,
1061,List 2,,4,4,9411,,2,,2,"If frankly he's unable to cope, we'll have to replace him.",,65,filler,9411,
1061,List 2,,,,,,,5b15d20c444cef0001cb1153,,,,,,,
885,List 2,,0,7,1007,,2,,7,She was the winner.,,1,practice,1007,
885,List 2,,0,1,1001,,2,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
885,List 2,,0,4,1004,,2,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
885,List 2,,0,6,1006,,2,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
885,List 2,,0,2,1002,,2,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
885,List 2,,0,5,1005,,2,,2,All the men seem to have all eaten supper.,,6,practice,1005,
885,List 2,,0,3,1003,,2,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
885,List 2,,0,7,1008,,2,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
885,List 2,,0,1,1009,,2,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
885,List 2,,1,7,9712,,2,,7,Brittany attempted to touch the porcupine.,,10,filler,9712,
885,List 2,,1,,5,short,2,,5,Who wondered whether the assistant copied the file?,isl,11,test,52,
885,List 2,,1,5,9512,,2,,2,They all have finished and they have all done so efficiently.,,12,filler,9512,
885,List 2,,1,1,9112,,2,,1,The money was stolen the money.,,13,filler,9112,
885,List 2,,1,3,9312,,2,,1,William planned himself to write a novel.,,14,filler,9312,
885,List 2,,1,,6,long,2,,4,What did the detective think that the suspect stole?,nonisl,15,test,63,
885,List 2,,1,3,9322,,2,,2,Next week seems that Juan will be in town.,,16,filler,9322,
885,List 2,,1,1,9122,,2,,1,What was that the movers would break feared by the family?,,17,filler,9122,
885,List 2,,1,4,9412,,2,,2,"If Kelly might have time, she will do it.",,18,filler,9412,
885,List 2,,1,,7,long,2,,1,What did the smuggler wonder whether the guard intercepted?,isl,19,test,74,
885,List 2,,1,4,9422,,2,,6,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,20,filler,9422,
885,List 2,,1,2,9212,,2,,1,To the professor about my grade I talked.,,21,filler,9212,
885,List 2,,1,,8,short,2,,7,Who thought that the reporter plagiarized the article?,nonisl,22,test,81,
885,List 2,,1,7,9722,,2,,7,I like drinking milkshakes.,,23,filler,9722,
885,List 2,,2,5,9513,,2,,2,They all have helped and they have all done so generously.,,24,filler,9513,
885,List 2,,2,1,9123,,2,,1,Who was that Martians kidnapped believed by no one?,,25,filler,9123,
885,List 2,,2,,9,short,2,,5,Who wondered whether the general ordered the mission?,isl,26,test,92,
885,List 2,,2,1,9113,,2,,1,The hedges were trimmed the hedges.,,27,filler,9113,
885,List 2,,2,,10,long,2,,2,What did the nurse think that the doctor prescribed?,nonisl,28,test,103,
885,List 2,,2,3,9313,,2,,1,Linda remembered herself to pick-up the dry cleaning.,,29,filler,9313,
885,List 2,,2,4,9413,,2,,1,"If Grace probably passes the class, she will graduate on time.",,30,filler,9413,
885,List 2,,2,7,9713,,2,,7,Vivian attempted to write stories.,,31,filler,9713,
885,List 2,,2,,11,long,2,,2,What did the parent wonder whether the babysitter washed?,isl,32,test,114,
885,List 2,,2,3,9323,,2,,2,Tomorrow seems that there will be a hurricane.,,33,filler,9323,
885,List 2,,2,2,9213,,2,,1,With the generals about a new approach the President talked.,,34,filler,9213,
885,List 2,,2,7,9723,,2,,7,I like taking vacations.,,35,filler,9723,
885,List 2,,2,,12,short,2,,7,Who thought that the politician ignored the recommendation?,nonisl,36,test,121,
885,List 2,,2,4,9423,,2,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,37,filler,9423,
885,List 2,"I would tell the truth. I would tell the boss that the colleague did most of the work and deserves the credit as well, if not more.",,,,,,,,,,,,,
885,List 2,,3,7,9724,,2,,7,I hate missing work.,,38,filler,9724,
885,List 2,,3,3,9324,,2,,1,Next week appears that the strikers will be back to work.,,39,filler,9324,
885,List 2,,3,,13,short,2,,6,Who wondered whether the judge overruled the case?,isl,40,test,132,
885,List 2,,3,4,9424,,2,,2,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,41,filler,9424,
885,List 2,,3,2,9214,,2,,1,At your spouse on the phone you shouldn't yell.,,42,filler,9214,
885,List 2,,3,,14,long,2,,6,What did the carpenter think that the architect modified?,nonisl,43,test,143,
885,List 2,,3,7,9714,,2,,7,Tommy attempted to take a picture.,,44,filler,9714,
885,List 2,,3,1,9114,,2,,1,Tommy was punished Tommy.,,45,filler,9114,
885,List 2,,3,4,9414,,2,,1,"If frankly you continue to argue, the boss will fire you.",,46,filler,9414,
885,List 2,,3,,15,long,2,,1,What did the cardiologist wonder whether the patient contracted?,isl,47,test,154,
885,List 2,,3,3,9314,,2,,1,Patricia agreed herself to host the party.,,48,filler,9314,
885,List 2,,3,1,9124,,2,,1,Who is that the jail must release accepted by few citizens?,,49,filler,9124,
885,List 2,,3,,16,short,2,,5,Who thought that the customer ordered the drink?,nonisl,50,test,161,
885,List 2,,3,5,9514,,2,,2,They all have studied and they have all done so effectively.,,51,filler,9514,
885,List 2,,4,1,9111,,2,,1,John was kissed John.,,52,filler,9111,
885,List 2,,4,,1,short,2,,6,Who wondered whether the chef burned the dish?,isl,53,test,12,
885,List 2,,4,5,9511,,2,,2,They all have left and they have all done so deliberately.,,54,filler,9511,
885,List 2,,4,2,9211,,2,,1,To the neighbors about the noise the old man complained.,,55,filler,9211,
885,List 2,,4,7,9711,,2,,7,Kerry attempted to study physics.,,56,filler,9711,
885,List 2,,4,,2,long,2,,5,What did the landlord think that the tenant repainted?,nonisl,57,test,23,
885,List 2,,4,3,9321,,2,,1,Yesterday seemed that John left.,,58,filler,9321,
885,List 2,,4,1,9121,,2,,1,Who was that the principal would fire expected by the reporters?,,59,filler,9121,
885,List 2,,4,,3,long,2,,2,What did the coach wonder whether the gymnast practiced?,isl,60,test,34,
885,List 2,,4,3,9311,,2,,1,John tried himself to win.,,61,filler,9311,
885,List 2,,4,4,9421,,2,,3,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,62,filler,9421,
885,List 2,,4,,4,short,2,,6,Who thought that the student read the book?,nonisl,63,test,41,
885,List 2,,4,7,9721,,2,,7,I hate eating sushi.,,64,filler,9721,
885,List 2,,4,4,9411,,2,,2,"If frankly he's unable to cope, we'll have to replace him.",,65,filler,9411,
885,List 2,,,,,,,650c729919da6b4cfe88277b,,,,,,,
1045,List 2,,0,7,1007,,2,,7,She was the winner.,,1,practice,1007,
1045,List 2,,0,1,1001,,2,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
1045,List 2,,0,4,1004,,2,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1045,List 2,,0,6,1006,,2,,5,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1045,List 2,,0,2,1002,,2,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1045,List 2,,0,5,1005,,2,,7,All the men seem to have all eaten supper.,,6,practice,1005,
